Pictorem Scraper Data

Name,Tag #,Image URL,Product Link
"","","https://img.cdn-pictorem.com/uploads/collection/D/DI2PIS8HBL/book_69533.png",""
"","","https://img.cdn-pictorem.com/uploads/acrylic/4small/acr4_69533.jpg",""
"","","https://img.cdn-pictorem.com/uploads/pictureframe/1/69533.jpg",""
"Church ","#69532","https://img.cdn-pictorem.com/uploads/collection/D/DI2PIS8HBL/900_Fabien-Dormoy__AFD3754.jpg","https://www.pictorem.com/69532/Church .html?iframe=1"
"","","https://img.cdn-pictorem.com/uploads/wallrandom/rand_69532.jpg",""
"","","https://img.cdn-pictorem.com/uploads/wallgenerate/69532.jpg",""
"","","https://img.cdn-pictorem.com/uploads/collection/D/DI2PIS8HBL/book_69532.png",""
"","","https://img.cdn-pictorem.com/uploads/pictureframe/1/69532.jpg",""
"Mills Oia","#69530","https://img.cdn-pictorem.com/uploads/collection/D/DI2PIS8HBL/900_Fabien-Dormoy__AFD4196.jpg","https://www.pictorem.com/69530/Mills Oia.html?iframe=1"
"","","https://img.cdn-pictorem.com/uploads/wallrandom/rand_69530.jpg",""
"","","https://img.cdn-pictorem.com/uploads/wallgenerate/69530.jpg",""
"","","https://img.cdn-pictorem.com/uploads/collection/D/DI2PIS8HBL/book_69530.png",""
"","","https://img.cdn-pictorem.com/uploads/acrylic/4small/acr4_69530.jpg",""
"","","https://img.cdn-pictorem.com/uploads/pictureframe/1/69530.jpg",""
"Cancale","#35108","https://img.cdn-pictorem.com/uploads/collection/D/DI2PIS8HBL/900_Fabien-Dormoy__AFD3100.jpg","https://www.pictorem.com/35108/Cancale.html?iframe=1"
"","","https://img.cdn-pictorem.com/uploads/wallrandom/rand_35108.jpg",""
"","","https://img.cdn-pictorem.com/uploads/wallgenerate/35108.jpg",""
"","","https://img.cdn-pictorem.com/uploads/collection/D/DI2PIS8HBL/book_35108.png",""
"","","https://img.cdn-pictorem.com/uploads/acrylic/4small/acr4_35108.jpg",""
"","","https://img.cdn-pictorem.com/uploads/pictureframe/1/35108.jpg",""
"Lussac","#35107","https://img.cdn-pictorem.com/uploads/collection/D/DI2PIS8HBL/900_Fabien-Dormoy__AFD4099.jpg","https://www.pictorem.com/35107/Lussac.html?iframe=1"
"","","https://img.cdn-pictorem.com/uploads/wallrandom/rand_35107.jpg",""
"","","https://img.cdn-pictorem.com/uploads/wallgenerate/35107.jpg",""
"","","https://img.cdn-pictorem.com/uploads/collection/D/DI2PIS8HBL/book_35107.png",""
"","","https://img.cdn-pictorem.com/uploads/acrylic/4small/acr4_35107.jpg",""
"","","https://img.cdn-pictorem.com/uploads/pictureframe/1/35107.jpg",""
"Bretagne","#35106","https://img.cdn-pictorem.com/uploads/collection/D/DI2PIS8HBL/900_Fabien-Dormoy__AFD3851.jpg","https://www.pictorem.com/35106/Bretagne.html?iframe=1"
"","","https://img.cdn-pictorem.com/uploads/wallrandom/rand_35106.jpg",""
"","","https://img.cdn-pictorem.com/uploads/wallgenerate/35106.jpg",""
"","","https://img.cdn-pictorem.com/uploads/collection/D/DI2PIS8HBL/book_35106.png",""
"","","https://img.cdn-pictorem.com/uploads/acrylic/4small/acr4_35106.jpg",""
"","","https://img.cdn-pictorem.com/uploads/pictureframe/1/35106.jpg",""
"Le moulin","#35105","https://img.cdn-pictorem.com/uploads/collection/D/DI2PIS8HBL/900_Fabien-Dormoy__AFD3509.jpg","https://www.pictorem.com/35105/Le moulin.html?iframe=1"
"","","https://img.cdn-pictorem.com/uploads/wallrandom/rand_35105.jpg",""
"","","https://img.cdn-pictorem.com/uploads/wallgenerate/35105.jpg",""
"","","https://img.cdn-pictorem.com/uploads/collection/D/DI2PIS8HBL/book_35105.png",""
"","","https://img.cdn-pictorem.com/uploads/acrylic/4small/acr4_35105.jpg",""
"","","https://img.cdn-pictorem.com/uploads/pictureframe/1/35105.jpg",""
"Mont St-Michel","#35104","https://img.cdn-pictorem.com/uploads/collection/D/DI2PIS8HBL/900_Fabien-Dormoy__AFD3488.jpg","https://www.pictorem.com/35104/Mont St-Michel.html?iframe=1"
"","","https://img.cdn-pictorem.com/uploads/wallrandom/rand_35104.jpg",""
"","","https://img.cdn-pictorem.com/uploads/wallgenerate/35104.jpg",""
"","","https://img.cdn-pictorem.com/uploads/collection/D/DI2PIS8HBL/book_35104.png",""
"","","https://img.cdn-pictorem.com/uploads/acrylic/4small/acr4_35104.jpg",""
"","","https://img.cdn-pictorem.com/uploads/pictureframe/1/35104.jpg",""
